"nr","framing","shape","color","fix_cross_time","outcome","correct_response","given_response","accuracy","feedback","rt","trial_nr","order_per_8","age","gender","colorblind","times_instructions_read","first_framing","was_first_exp"
55,"congruent","circles","yellow",1.159,"reward","Go","Go",1,"10",0.373223000000507,19,6,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.014,"reward","NoGo","NoGo",1,"10",NA,20,5,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.078,"punishment","Go","Go",1,"-1",0.387969100000191,21,4,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.839,"punishment","Go","Go",1,"-1",0.42569899999944,22,8,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.937,"reward","Go","Go",1,"10",0.328197199998613,23,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.797,"punishment","NoGo","NoGo",1,"-1",NA,24,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.047,"reward","Go","Go",1,"10",0.387169400000857,25,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.005,"reward","Go","Go",1,"10",0.355042000001049,26,2,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.915,"punishment","Go","Go",1,"-1",0.346012399999381,27,8,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.078,"punishment","Go","Go",1,"-1",0.369874699999855,28,4,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.827,"reward","NoGo","NoGo",1,"10",NA,29,5,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.214,"reward","NoGo","NoGo",1,"10",NA,30,1,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.916,"punishment","NoGo","NoGo",1,"-1",NA,31,3,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.996,"reward","Go","Go",1,"10",0.333492699999624,32,2,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.933,"punishment","Go","Go",1,"-1",0.743938999999955,33,4,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.914,"punishment","NoGo","NoGo",1,"-1",NA,34,7,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.991,"punishment","NoGo","NoGo",1,"-1",NA,35,3,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.07,"reward","Go","Go",1,"10",0.330658999999287,36,6,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.899,"reward","NoGo","NoGo",1,"10",NA,37,5,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.945,"punishment","Go","Go",1,"-1",0.311201700000311,38,8,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.875,"reward","NoGo","NoGo",1,"10",NA,39,1,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.219,"punishment","NoGo","NoGo",1,"-1",NA,40,7,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.791,"reward","NoGo","NoGo",1,"10",NA,41,5,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.191,"punishment","NoGo","NoGo",1,"-1",NA,42,3,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.877,"punishment","Go","Go",1,"-1",0.386674199999106,43,4,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.18,"reward","Go","Go",1,"10",0.45720910000091,44,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.096,"reward","Go","Go",1,"10",0.368150100001003,45,2,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.985,"punishment","Go","Go",1,"-1",0.450216799999907,46,8,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.951,"reward","NoGo","NoGo",1,"10",NA,47,1,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.176,"punishment","Go","Go",1,"-1",0.453429600000163,48,8,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.121,"punishment","NoGo","NoGo",1,"-1",NA,49,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.136,"reward","Go","Go",1,"10",0.433001400000649,50,6,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.967,"reward","NoGo","NoGo",1,"10",NA,51,5,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.876,"punishment","Go","Go",1,"-1",0.434910500000115,52,4,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.019,"punishment","NoGo","NoGo",1,"-1",NA,53,3,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.86,"reward","Go","Go",1,"10",0.40367950000109,54,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.831,"reward","NoGo","NoGo",1,"10",NA,55,1,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.84,"reward","NoGo","NoGo",1,"10",NA,56,1,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.097,"reward","Go","Go",1,"10",0.423082799999975,57,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.925,"punishment","Go","Go",1,"-1",0.467421499999546,58,8,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.01,"punishment","NoGo","NoGo",1,"-1",NA,59,3,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.921,"punishment","NoGo","NoGo",1,"-1",NA,60,7,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.883,"reward","NoGo","NoGo",1,"10",NA,61,5,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.047,"punishment","Go","Go",1,"-1",0.311897700001282,62,4,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.8,"reward","Go","Go",1,"10",0.372378600000957,63,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.081,"punishment","NoGo","NoGo",1,"-1",NA,64,3,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.022,"reward","NoGo","NoGo",1,"10",NA,65,5,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.172,"punishment","NoGo","NoGo",1,"-1",NA,66,7,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.146,"reward","NoGo","NoGo",1,"10",NA,67,1,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.2,"reward","Go","Go",1,"10",0.439602699998431,68,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.214,"reward","Go","Go",1,"10",0.485352100000455,69,2,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.124,"punishment","Go","Go",1,"-1",0.48300559999916,70,4,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.216,"punishment","Go","Go",1,"-1",0.514467900000454,71,8,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.876,"punishment","Go","Go",1,"-1",0.47021390000009,72,4,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.071,"punishment","NoGo","NoGo",1,"-1",NA,73,3,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.842,"punishment","Go","Go",1,"-1",0.348758699999962,74,8,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.798,"reward","NoGo","NoGo",1,"10",NA,75,1,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.896,"reward","Go","Go",1,"10",0.498872000000119,76,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.181,"punishment","NoGo","NoGo",1,"-1",NA,77,7,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.955,"reward","NoGo","NoGo",1,"10",NA,78,5,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.035,"reward","Go","Go",1,"10",0.342591099999481,79,6,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.148,"reward","NoGo","NoGo",1,"10",NA,80,5,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.767,"reward","Go","Go",1,"10",0.400054499999897,81,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.931,"punishment","NoGo","NoGo",1,"-1",NA,82,3,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.981,"punishment","Go","Go",1,"-1",0.349308899998505,83,4,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.213,"punishment","Go","Go",1,"-1",0.361108900000545,84,8,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.229,"reward","NoGo","NoGo",1,"10",NA,85,1,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.753,"punishment","NoGo","NoGo",1,"-1",NA,86,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.915,"reward","Go","Go",1,"10",0.352549700000964,87,6,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.201,"punishment","NoGo","NoGo",1,"-1",NA,88,3,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.054,"punishment","Go","Go",1,"-1",0.320898599999055,89,4,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.035,"punishment","Go","Go",1,"-1",0.414654000000155,90,8,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.828,"reward","NoGo","NoGo",1,"10",NA,91,1,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.88,"reward","NoGo","NoGo",1,"10",NA,92,5,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.216,"punishment","NoGo","NoGo",1,"-1",NA,93,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.177,"reward","Go","Go",1,"10",0.379278200000044,94,2,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.774,"reward","Go","Go",1,"10",0.372123799999827,95,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.168,"punishment","Go","Go",1,"-1",0.488193000001047,96,8,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.964,"punishment","Go","Go",1,"-1",0.36555319999934,97,4,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.056,"punishment","NoGo","NoGo",1,"-1",NA,98,3,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.041,"reward","NoGo","NoGo",1,"10",NA,99,5,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.216,"reward","NoGo","NoGo",1,"10",NA,100,1,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.156,"reward","Go","Go",1,"10",0.426671499999429,101,2,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.223,"reward","Go","Go",1,"10",0.403433499999664,102,6,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.831,"punishment","NoGo","NoGo",1,"-1",NA,103,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.231,"reward","Go","Go",1,"10",0.439780599999722,104,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.893,"reward","NoGo","NoGo",1,"10",NA,105,5,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.75,"punishment","NoGo","NoGo",1,"-1",NA,106,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.111,"reward","Go","Go",1,"10",0.33676689999993,107,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.172,"punishment","Go","Go",1,"-1",0.401292399999875,108,4,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.979,"punishment","Go","Go",1,"-1",0.311137099999542,109,8,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.234,"reward","NoGo","NoGo",1,"10",NA,110,1,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.808,"punishment","NoGo","NoGo",1,"-1",NA,111,3,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.063,"punishment","Go","Go",1,"-1",0.28733690000081,112,4,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.857,"reward","NoGo","NoGo",1,"10",NA,113,1,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.776,"reward","Go","Go",1,"10",0.33037609999883,114,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.136,"punishment","Go","Go",1,"-1",0.3716747999988,115,8,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.145,"punishment","NoGo","NoGo",1,"-1",NA,116,3,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.762,"reward","NoGo","NoGo",1,"10",NA,117,5,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.249,"reward","Go","Go",1,"10",0.39673109999967,118,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.81,"punishment","NoGo","NoGo",1,"-1",NA,119,7,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.777,"punishment","NoGo","NoGo",1,"-1",NA,120,3,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.813,"punishment","NoGo","NoGo",1,"-1",NA,121,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.24,"punishment","Go","Go",1,"-1",0.39664509999966,122,4,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.851,"reward","NoGo","NoGo",1,"10",NA,123,5,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.982,"reward","Go","Go",1,"10",0.367034200000489,124,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.952,"punishment","Go","Go",1,"-1",0.746054000001095,125,8,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.793,"reward","Go","Go",1,"10",0.360183400000096,126,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.093,"reward","NoGo","NoGo",1,"10",NA,127,1,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.78,"reward","NoGo","Go",0,"1",0.387993299998925,128,1,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.051,"reward","NoGo","NoGo",1,"10",NA,129,5,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.794,"punishment","Go","Go",1,"-1",0.388426899999104,130,8,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.84,"reward","Go","Go",1,"10",0.505732199999329,131,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.982,"punishment","NoGo","NoGo",1,"-1",NA,132,3,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.07,"punishment","NoGo","NoGo",1,"-1",NA,133,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.153,"reward","Go","Go",1,"10",0.358900400000493,134,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.232,"punishment","Go","Go",1,"-1",0.366581100000985,135,4,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.099,"reward","Go","Go",1,"10",0.365996700000323,136,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.004,"reward","NoGo","NoGo",1,"10",NA,137,1,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.088,"reward","NoGo","NoGo",1,"10",NA,138,5,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.085,"reward","Go","Go",1,"10",0.360019499999908,139,6,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.961,"punishment","NoGo","NoGo",1,"-1",NA,140,3,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.988,"punishment","Go","Go",1,"-1",0.415273399999933,141,8,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.785,"punishment","NoGo","NoGo",1,"-1",NA,142,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.936,"punishment","Go","Go",1,"-1",0.272713500000464,143,4,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",1.162,"reward","NoGo","NoGo",1,"10",NA,144,5,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.817,"reward","NoGo","NoGo",1,"10",NA,145,1,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",0.868,"punishment","NoGo","NoGo",1,"-1",NA,146,3,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.18,"punishment","NoGo","NoGo",1,"-1",NA,147,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.786,"punishment","Go","Go",1,"-1",0.333767800000714,148,8,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",0.762,"reward","Go","Go",1,"10",0.371714099999735,149,2,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.103,"reward","Go","Go",1,"10",0.353446299999632,150,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",0.958,"punishment","Go","Go",1,"-1",0.418818399999509,151,4,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.071,"punishment","NoGo","NoGo",1,"-1",NA,152,3,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.148,"punishment","Go","Go",1,"-1",0.533437000000049,153,8,18,"Female","0",1,"incongruent",0
55,"congruent","circles","blue",1.188,"punishment","Go","Go",1,"-1",0.326797399999123,154,4,18,"Female","0",1,"incongruent",0
55,"congruent","squares","blue",1.075,"punishment","NoGo","NoGo",1,"-1",NA,155,7,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.068,"reward","Go","Go",1,"10",0.365905800001201,156,6,18,"Female","0",1,"incongruent",0
55,"congruent","circles","yellow",1.17,"reward","Go","Go",1,"10",0.434326099999453,157,2,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.947,"reward","NoGo","NoGo",1,"10",NA,158,5,18,"Female","0",1,"incongruent",0
55,"congruent","squares","yellow",0.884,"reward","NoGo","NoGo",1,"10",NA,159,1,18,"Female","0",1,"incongruent",0
56,"congruent","circles","blue",0.874,"punishment","NoGo","NoGo",1,"-1",NA,0,7,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.898,"reward","NoGo","NoGo",1,"10",NA,1,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.228,"reward","NoGo","NoGo",1,"10",NA,2,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.766,"punishment","Go","Go",1,"-1",0.268326900000829,3,8,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.874,"reward","Go","Go",1,"10",0.535387400001127,4,6,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.778,"punishment","Go","NoGo",0,"-10",NA,5,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.175,"reward","Go","Go",1,"10",0.645510000000286,6,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.928,"punishment","NoGo","Go",0,"-10",0.453433599999698,7,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.987,"punishment","Go","NoGo",0,"-10",NA,8,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.217,"reward","NoGo","NoGo",1,"10",NA,9,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.022,"reward","NoGo","NoGo",1,"10",NA,10,1,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.143,"punishment","NoGo","Go",0,"-10",0.312826800000039,11,3,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.144,"punishment","NoGo","NoGo",1,"-1",NA,12,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.877,"reward","Go","Go",1,"10",0.483057499999632,13,2,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.893,"punishment","Go","Go",1,"-1",0.39972090000083,14,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.087,"reward","Go","Go",1,"10",0.413007400000424,15,6,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.963,"punishment","Go","Go",1,"-1",0.497869299999365,16,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.155,"reward","Go","Go",1,"10",0.488562500000626,17,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.152,"reward","NoGo","NoGo",1,"10",NA,18,1,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.106,"punishment","NoGo","NoGo",1,"-1",NA,19,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.769,"punishment","Go","Go",1,"-1",0.834869399999661,20,8,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.135,"reward","Go","Go",1,"10",0.407308300000295,21,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.149,"punishment","NoGo","NoGo",1,"-1",NA,22,3,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.79,"reward","NoGo","NoGo",1,"10",NA,23,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.976,"reward","NoGo","NoGo",1,"10",NA,24,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.195,"punishment","Go","Go",1,"-1",0.492561899998691,25,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.843,"punishment","NoGo","NoGo",1,"-1",NA,26,7,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.038,"reward","NoGo","NoGo",1,"10",NA,27,5,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.958,"reward","Go","Go",1,"10",0.782739199999924,28,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.949,"punishment","NoGo","Go",0,"-10",0.421410299999479,29,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.756,"punishment","Go","Go",1,"-1",0.521331800000553,30,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.765,"reward","Go","Go",1,"10",0.380322999999407,31,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.038,"reward","NoGo","NoGo",1,"10",NA,32,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.97,"punishment","Go","Go",1,"-1",0.422033700000611,33,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.995,"punishment","NoGo","NoGo",1,"-1",NA,34,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.809,"reward","Go","Go",1,"10",0.779531100000895,35,2,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.071,"reward","Go","Go",1,"10",0.410888700000214,36,6,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.142,"punishment","Go","Go",1,"-1",0.506254900001295,37,4,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.959,"punishment","NoGo","NoGo",1,"-1",NA,38,7,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.06,"reward","NoGo","NoGo",1,"10",NA,39,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.209,"punishment","NoGo","NoGo",1,"-1",NA,40,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.186,"punishment","Go","Go",1,"-1",0.351494900000034,41,4,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.879,"punishment","NoGo","NoGo",1,"-1",NA,42,3,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.155,"reward","NoGo","NoGo",1,"10",NA,43,1,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.904,"reward","NoGo","NoGo",1,"10",NA,44,5,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.088,"reward","Go","Go",1,"10",0.43786320000072,45,2,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.136,"reward","Go","Go",1,"10",0.387103499999284,46,6,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.231,"punishment","Go","Go",1,"-1",0.380790200000774,47,8,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.822,"punishment","Go","Go",1,"-1",0.517962100000659,48,4,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.153,"punishment","NoGo","NoGo",1,"-1",NA,49,7,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.104,"punishment","NoGo","NoGo",1,"-1",NA,50,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.082,"reward","Go","Go",1,"10",0.538809300000139,51,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.992,"reward","NoGo","NoGo",1,"10",NA,52,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.816,"punishment","Go","Go",1,"-1",0.427108600000793,53,8,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.968,"reward","Go","Go",1,"10",0.972711899999922,54,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.182,"reward","NoGo","NoGo",1,"10",NA,55,5,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.104,"reward","Go","Go",1,"10",0.437118600000758,56,6,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.839,"punishment","Go","Go",1,"-1",0.422358899999381,57,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.093,"reward","NoGo","NoGo",1,"10",NA,58,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.83,"punishment","NoGo","NoGo",1,"-1",NA,59,3,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.032,"punishment","NoGo","NoGo",1,"-1",NA,60,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.219,"reward","Go","Go",1,"10",0.351123799999186,61,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.082,"reward","NoGo","NoGo",1,"10",NA,62,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.074,"punishment","Go","Go",1,"-1",0.399254299998574,63,4,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.092,"punishment","NoGo","NoGo",1,"-1",NA,64,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.785,"reward","Go","Go",1,"10",0.699293300000136,65,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.99,"punishment","NoGo","NoGo",1,"-1",NA,66,7,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.938,"reward","NoGo","NoGo",1,"10",NA,67,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.082,"punishment","Go","Go",1,"-1",0.499313300000722,68,8,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.195,"reward","Go","Go",1,"10",0.522012699999323,69,6,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.084,"punishment","Go","Go",1,"-1",0.384186900000714,70,4,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.976,"reward","NoGo","NoGo",1,"10",NA,71,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.075,"punishment","NoGo","NoGo",1,"-1",NA,72,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.762,"punishment","Go","Go",1,"-1",0.437444499999401,73,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.207,"reward","NoGo","NoGo",1,"10",NA,74,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.989,"reward","NoGo","NoGo",1,"10",NA,75,1,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.882,"punishment","NoGo","NoGo",1,"-1",NA,76,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.013,"reward","Go","Go",1,"10",0.413089700001365,77,2,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.968,"punishment","Go","Go",1,"-1",0.64921510000022,78,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.751,"reward","Go","Go",1,"10",0.446399200000087,79,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.769,"punishment","NoGo","NoGo",1,"-1",NA,80,3,18,"Female","0",1,"congruent",0
